fecha,resolucion,despacho,expediente,enlace
2023-05-31,457-2023,Tribunal Contencioso Administrativo,17-007786-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1163276
2023-07-05,1092-2023,Sala Primera,16-000293-0638-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1173508
2023-07-05,1116-2023,Sala Primera,18-004107-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1169173
2023-08-28,2636-2023,Tribunal Contencioso Administrativo,18-009943-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1186559
2023-09-19,3504-2023,Tribunal Contencioso Administrativo,18-009870-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1187963
2023-09-29,4010-2023,Tribunal Contencioso Administrativo,19-006456-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1188200
2023-10-23,4627-2023,Tribunal Contencioso Administrativo,18-009836-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1195983
2023-10-27,4779-2023,Tribunal Contencioso Administrativo,18-009951-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1196107
2023-10-27,4834-2023,Tribunal Contencioso Administrativo,19-003428-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1196139
2023-10-30,4918-2023,Tribunal Contencioso Administrativo,20-001763-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1196214
2023-10-31,4995-2023,Tribunal Contencioso Administrativo,20-004097-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1196235
2023-11-02,1892-2023,Sala Primera,20-002416-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1198530
2023-11-17,5540-2023,Tribunal Contencioso Administrativo,17-006887-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1203757
2023-12-06,2288-2023,Sala Primera,20-001522-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1208428
2023-12-15,6486-2023,Tribunal Contencioso Administrativo,21-001244-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1205769
2023-12-15,6488-2023,Tribunal Contencioso Administrativo,18-009965-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1205771
2023-12-21,2431-2023,Sala Primera,17-000802-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1206919
2024-01-09,102-2024,Tribunal Contencioso Administrativo,21-000478-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1213902
2024-02-08,766-2024,Tribunal Contencioso Administrativo,20-003557-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1214451
2024-02-23,1099-2024,Tribunal Contencioso Administrativo,21-004372-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223039
2024-02-23,1101-2024,Tribunal Contencioso Administrativo,19-006536-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223040
2024-03-07,27-2024,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,17-007337-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1224102
2024-03-21,1764-2024,Tribunal Contencioso Administrativo,21-001065-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223444
2024-03-22,1777-2024,Tribunal Contencioso Administrativo,20-001352-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223454
2024-04-04,43-2024,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,17-004897-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1232343
2024-04-04,44-2024,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,16-012426-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1232344
2024-04-24,2727-2024,Tribunal Contencioso Administrativo,22-002884-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1232925
2024-04-26,2740-2024,Tribunal Contencioso Administrativo,17-001037-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1232933
2024-05-17,518-2024,Sala Primera,19-008121-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1229519
2024-06-13,3782-2024,Tribunal Contencioso Administrativo,18-009789-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1244753
2024-06-26,4084-2024,Tribunal Contencioso Administrativo,21-007717-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245056
2024-07-04,4326-2024,Tribunal Contencioso Administrativo,19-006564-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245219
2024-07-10,926-2024,Sala Primera,19-006604-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1240033
2024-07-30,1017-2024,Sala Primera,17-009039-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1243582
2024-07-31,4918-2024,Tribunal Contencioso Administrativo,17-010065-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245676
2024-08-28,5557-2024,"Tribunal Contencioso Administrativo, Sección III",18-002876-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1257115
2024-08-30,5604-2024,Tribunal Contencioso Administrativo,14-003379-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1257157
2024-08-30,5649-2024,Tribunal Contencioso Administrativo,19-007654-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1257183
2024-09-06,5896-2024,Tribunal Contencioso Administrativo,18-009990-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1255669
2024-09-16,6134-2024,Tribunal Contencioso Administrativo,21-000945-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1255742
2024-09-19,1234-2024,Sala Primera,13-005080-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1250504
2024-09-20,6293-2024,Tribunal Contencioso Administrativo,20-004836-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1255764
2024-09-23,6326-2024,Tribunal Contencioso Administrativo,21-000161-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1255770
2024-10-01,1348-2024,Sala Primera,17-000248-0183-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1253266
2024-10-03,6691-2024,Tribunal Contencioso Administrativo,19-005959-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1257812
2024-10-03,6697-2024,Tribunal Contencioso Administrativo,19-007605-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1257818
2024-10-09,6897-2024,Tribunal Contencioso Administrativo,19-008128-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1257987
2024-10-25,7480-2024,Tribunal Contencioso Administrativo,21-005265-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1258504
2024-12-12,1782-2024,Sala Primera,17-004039-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1267736
2025-01-16,5-2025,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,17-003532-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1279276
2025-01-20,288-2025,Tribunal Contencioso Administrativo,19-006204-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1277611
2025-02-20,240-2025,Sala Primera,20-004097-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1276281
2025-02-24,1628-2025,Tribunal Contencioso Administrativo,19-005088-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1280864
2025-02-28,1854-2025,Tribunal Contencioso Administrativo,22-001347-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1281002
2025-03-18,2703-2025,Tribunal Contencioso Administrativo,23-004659-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1287179
2025-03-21,2822-2025,Tribunal Contencioso Administrativo,23-005145-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1287266
2025-04-10,401-2025,"Tribunal de Apelación Civil y Trabajo de Alajuela, materia civil",22-000529-0638-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1289752
2025-04-23,3819-2025,"Tribunal Contencioso Administrativo, Sección V",21-005759-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1299201
2025-05-05,4217-2025,Tribunal Contencioso Administrativo,23-003207-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1296075
2025-05-08,804-2025,Sala Primera,19-001841-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1291113
2025-05-08,4318-2025,Tribunal Contencioso Administrativo,20-001096-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1296168
2025-05-15,4532-2025,Tribunal Contencioso Administrativo,16-007088-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1296296
2025-05-26,4954-2025,Tribunal Contencioso Administrativo,23-003576-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1296523
2025-07-28,7567-2025,Tribunal Contencioso Administrativo,23-003907-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1331840
2025-08-02,7848-2025,Tribunal Contencioso Administrativo,23-006074-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1331939
2025-08-19,8357-2025,Tribunal Contencioso Administrativo,23-006792-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1332084
2025-09-11,9050-2025,Tribunal Contencioso Administrativo,23-002526-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1332427
2025-09-18,1299-2025,Sala Primera,21-000478-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1341557
2025-09-19,9221-2025,Tribunal Contencioso Administrativo,21-000404-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1333850
2025-10-09,1447-2025,Sala Primera,19-005866-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1341580
2025-10-16,9936-2025,Tribunal Contencioso Administrativo,11-006217-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1342916
2025-10-20,9984-2025,Tribunal Contencioso Administrativo,23-000002-1636-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1342953
2025-11-06,1618-2025,Sala Primera,15-000970-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1348522
2025-11-25,10915-2025,Tribunal Contencioso Administrativo,24-004057-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1352953
2026-01-15,48-2026,Sala Primera,18-009341-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1361322
2026-04-16,2355-2026,Tribunal Contencioso Administrativo,20-002047-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1387353
2026-04-29,2658-2026,Tribunal Contencioso Administrativo,23-004670-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1387451
2026-05-25,3315-2026,Tribunal Contencioso Administrativo,18-008534-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1402115
2026-06-01,3549-2026,Tribunal Contencioso Administrativo,24-006087-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1402259
2019-02-15,Sesión 9-2019,Junta Directiva de la ARESEP · Acta,,https://aresep.go.cr/wp-content/uploads/2019/01/ACTA_09-2019.pdf
2021-08-19,Sesión 71-2021,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-5464-25
2022-06-23,Sesión 53-2022,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-5748-14
