fecha,resolucion,despacho,expediente,enlace
2026-04-17,2367-2026,Tribunal Contencioso Administrativo,21-000250-1557-LA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1387362
2026-05-25,3315-2026,Tribunal Contencioso Administrativo,18-008534-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1402115
2026-05-27,3414-2026,Tribunal Contencioso Administrativo,22-000331-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1402169
2026-06-12,3887-2026,Tribunal Contencioso Administrativo,25-007979-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1402542
2026-06-26,4288-2026,Tribunal Contencioso Administrativo,21-008276-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1410511
2026-06-26,4294-2026,Tribunal Contencioso Administrativo,24-001950-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1410514
2014-03-10,Sesión 10-2014,Corte Plena · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-2792-20
2014-04-22,C-131-2014,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=18099&param2=1&param3=1
2014-05-21,C-156-2014,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=18127&param2=1&param3=1
2015-06-29,Sesión 25-2015,Corte Plena · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-3032-20
2017-11-01,C-249-2017,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=20120&param2=1&param3=1
2018-09-26,C-251-2018,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=20685&param2=1&param3=1
2018-12-20,C-334-2018,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=21025&param2=1&param3=1
2020-08-20,C-325-2020,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=22257&param2=1&param3=1
2021-06-28,C-185-2021,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=22932&param2=1&param3=1
2022-01-18,C-013-2022,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=23133&param2=1&param3=1
2022-02-17,Sesión 14-2022,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-5636-57
2024-02-26,Sesión 8-2024,Corte Plena · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-8286-28
2024-05-06,Sesión 19-2024,Corte Plena · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-8333-13
2024-08-05,C-169-2024,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=24584&param2=1&param3=1
2025-02-17,C-031-2025,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=24827&param2=1&param3=1
2026-07-06,Sesión 30-2026 (158 artículos),Corte Plena · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-9050-94
2017,La caducidad de la instancia en el proceso contencioso-administrativo: una reflexión en torno a la inactividad procesal y su tratamiento jurisdiccional,"Argüello Rojas, Luis Mariano · doctrina",,https://hdl.handle.net/10669/89882
2021,El régimen jurídico de la lesividad en el nuevo proceso contencioso administrativo. A propósito de la materia administrativa sancionatoria y la materia tributaria,"Garita Navarro, José Roberto · doctrina",,https://hdl.handle.net/10669/84467
